------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 09:13:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:17:37
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.965,0.184,0.078
-0.988,0.168,0.082
-1.008,0.16,0.082
-1.027,0.156,0.082
-1.043,0.152,0.082
-1.047,0.148,0.082
-1.043,0.141,0.082
-1.039,0.129,0.078
-1.043,0.117,0.07
-1.047,0.109,0.059
-1.051,0.094,0.047
-1.063,0.086,0.035
-1.078,0.086,0.031
-1.094,0.09,0.023
-1.113,0.098,0.008
-1.125,0.102,-0.008
-1.133,0.109,-0.016
-1.125,0.117,-0.016
-1.105,0.137,-0.016
-1.086,0.152,-0.012
-1.066,0.168,0
-1.059,0.184,0.012
-1.063,0.191,0.02
-1.055,0.191,0.016
-1.043,0.195,0.016
-1.031,0.195,0.02
-1.016,0.188,0.02
-1.008,0.176,0.016
-1.008,0.164,0.016
-1.004,0.148,0.016
-1.004,0.133,0.008
-0.996,0.117,0.004
-0.98,0.102,0.008
-0.965,0.098,0.012
-0.949,0.094,0.02
-0.926,0.094,0.023
-0.906,0.094,0.027
-0.895,0.094,0.027
-0.887,0.094,0.023
-0.875,0.102,0.02
-0.867,0.105,0.016
-0.852,0.098,0.02
-0.836,0.098,0.02
-0.828,0.102,0.02
-0.82,0.109,0.023
-0.824,0.113,0.02
-0.832,0.121,0.016
-0.836,0.129,0.008
-0.84,0.145,0.004
-0.844,0.152,0.008
-0.844,0.156,0.008
-0.844,0.16,0.008
-0.859,0.168,0.008
-0.879,0.164,0
-0.918,0.16,-0.012
-0.973,0.156,-0.027
-1.035,0.145,-0.055
-1.113,0.148,-0.078
-1.188,0.152,-0.094
-1.23,0.164,-0.109
-1.238,0.184,-0.098
-1.219,0.215,-0.078
-1.184,0.25,-0.051
-1.148,0.27,-0.016
-1.121,0.281,0.035
-1.086,0.297,0.09
-1.051,0.305,0.152
-1.012,0.309,0.207
-0.984,0.289,0.234
-0.965,0.266,0.25
-0.953,0.234,0.246
-0.957,0.203,0.234
-0.965,0.16,0.215
-0.973,0.121,0.176
-0.992,0.086,0.125
-1.016,0.051,0.098
-1.043,0.023,0.086
-1.074,0.008,0.098
-1.098,0.008,0.098
-1.113,0.027,0.082
-1.141,0.016,0.16
-1.129,-0.09,0.289
-1.063,-0.164,0.395
-0.98,-0.129,0.465
-0.934,-0.039,0.48
-0.934,0.043,0.457
-0.945,0.117,0.434
-0.918,0.176,0.43
-0.879,0.195,0.445
-0.848,0.199,0.465
-0.863,0.195,0.469
-0.895,0.164,0.473
-0.93,0.125,0.473
-0.953,0.105,0.445
-0.969,0.098,0.398
-0.988,0.074,0.328
-1.004,0.047,0.262
-1.02,0.008,0.211
-1.02,-0.02,0.16
-1.012,-0.02,0.129
-0.996,-0.02,0.117
-0.98,-0.023,0.113
-0.957,-0.016,0.113
-0.93,-0.004,0.125
-0.906,0.004,0.141
-0.887,0.016,0.16
-0.859,0.039,0.184
-0.832,0.059,0.207
-0.816,0.078,0.215
-0.805,0.098,0.215
-0.813,0.113,0.207
-0.832,0.121,0.203
-0.852,0.125,0.195
-0.859,0.141,0.188
-0.867,0.148,0.184
-0.879,0.156,0.18
-0.895,0.156,0.176
-0.906,0.156,0.168
-0.926,0.152,0.156
-0.949,0.145,0.137
-0.973,0.141,0.121
-0.996,0.137,0.117
-1.012,0.133,0.113
-1.027,0.137,0.113
-1.047,0.137,0.113
-1.055,0.141,0.109
-1.059,0.148,0.113
-1.063,0.152,0.117
-1.055,0.148,0.125
-1.059,0.141,0.121
-1.063,0.129,0.117
-1.066,0.117,0.125
-1.063,0.117,0.125
-1.051,0.113,0.125
-1.043,0.113,0.129
-1.047,0.109,0.137
-1.043,0.117,0.141
-1.039,0.121,0.145
-1.031,0.121,0.156
-1.012,0.117,0.164
-0.992,0.109,0.168
-0.965,0.102,0.176
-0.949,0.098,0.176
-0.934,0.098,0.188
-0.918,0.094,0.203
-0.914,0.09,0.211
-0.914,0.082,0.223
-0.914,0.078,0.234
-0.902,0.082,0.23
-0.883,0.086,0.227
-0.867,0.09,0.23
-0.859,0.082,0.234
-0.855,0.09,0.227
-0.848,0.09,0.219
-0.84,0.09,0.215
-0.844,0.086,0.207
-0.844,0.086,0.203
-0.848,0.09,0.211
-0.855,0.102,0.211
-0.855,0.113,0.211
-0.867,0.125,0.211
-0.887,0.133,0.215
-0.922,0.137,0.215
-0.957,0.148,0.211
-0.996,0.152,0.203
-1.027,0.152,0.195
-1.059,0.152,0.191
-1.09,0.152,0.176
-1.109,0.156,0.164
-1.129,0.156,0.156
-1.148,0.145,0.148
-1.164,0.137,0.141
-1.172,0.129,0.129
-1.172,0.121,0.121
-1.168,0.113,0.113
-1.145,0.102,0.094
-1.121,0.098,0.082
-1.094,0.094,0.078
-1.078,0.094,0.078
-1.07,0.098,0.078
-1.063,0.113,0.078
-1.055,0.125,0.09
-1.039,0.137,0.105
-1.023,0.152,0.121
-1.016,0.168,0.141
-1.02,0.184,0.148
-1.023,0.199,0.152
-1.02,0.223,0.148
-1.008,0.234,0.156
-1,0.242,0.168
-1.012,0.238,0.176
-1.027,0.227,0.184
-1.047,0.199,0.184
-1.059,0.172,0.184
-1.066,0.145,0.191
-1.074,0.121,0.199
-1.098,0.102,0.207
-1.117,0.082,0.211
-1.141,0.047,0.219
-1.148,0.016,0.23
-1.133,-0.008,0.23
-1.105,-0.035,0.234
-1.082,-0.07,0.23
-1.051,-0.102,0.223
-1.023,-0.133,0.219
-0.996,-0.164,0.215
-0.969,-0.191,0.211
-0.938,-0.207,0.215
-0.902,-0.211,0.215
-0.879,-0.195,0.23
-0.875,-0.156,0.238
-0.887,-0.098,0.242
-0.91,-0.051,0.227
-0.914,0.004,0.211
-0.895,0.051,0.188
-0.887,0.082,0.16
-0.875,0.102,0.121
-0.863,0.109,0.094
-0.859,0.125,0.082
-0.867,0.129,0.082
-0.887,0.133,0.09
-0.91,0.145,0.113
-0.93,0.152,0.141
-0.922,0.164,0.172
-0.902,0.172,0.199
-0.879,0.176,0.223
-0.859,0.164,0.234
-0.848,0.156,0.242
-0.848,0.141,0.242
-0.848,0.121,0.242
-0.855,0.105,0.25
-0.863,0.09,0.25
-0.875,0.078,0.258
-0.895,0.07,0.266
-0.91,0.07,0.277
-0.93,0.074,0.293
-0.941,0.082,0.301
-0.961,0.09,0.289
-0.984,0.102,0.281
-1.023,0.113,0.262
-1.07,0.133,0.25
-1.098,0.148,0.246
-1.109,0.176,0.242
-1.105,0.203,0.242
-1.094,0.215,0.242
-1.082,0.219,0.25
-1.082,0.223,0.258
-1.102,0.219,0.266
-1.129,0.207,0.266
-1.145,0.195,0.281
-1.141,0.184,0.297
-1.129,0.168,0.316
-1.117,0.145,0.332
-1.105,0.121,0.344
-1.113,0.086,0.34
-1.121,0.055,0.332
-1.121,0.027,0.32
-1.117,0.004,0.309
-1.109,-0.016,0.289
-1.086,-0.027,0.266
-1.066,-0.043,0.246
-1.051,-0.066,0.223
-1.043,-0.094,0.207
-1.027,-0.125,0.211
-1.008,-0.168,0.223
-0.984,-0.211,0.234
-0.965,-0.254,0.242
-0.938,-0.277,0.242
-0.902,-0.277,0.254
-0.883,-0.238,0.273
-0.879,-0.199,0.277
-0.879,-0.18,0.266
-0.887,-0.168,0.246
-0.898,-0.168,0.223
-0.914,-0.164,0.191
