------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 09:36:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:37:35
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
1.234,0.117,-0.371
1.293,0.035,-0.336
1.328,0.027,-0.281
1.324,0.07,-0.219
1.301,0.074,-0.18
1.285,0.031,-0.188
1.293,-0.027,-0.211
1.309,-0.055,-0.258
1.336,-0.047,-0.305
1.379,-0.02,-0.344
1.43,0.012,-0.348
1.473,0.035,-0.352
1.496,0.055,-0.367
1.508,0.055,-0.395
1.504,0.027,-0.41
1.477,-0.051,-0.398
1.418,-0.145,-0.383
1.352,-0.215,-0.363
1.316,-0.25,-0.352
1.297,-0.258,-0.328
1.262,-0.266,-0.305
1.219,-0.273,-0.285
1.188,-0.262,-0.27
1.168,-0.23,-0.258
1.152,-0.18,-0.254
1.133,-0.145,-0.266
1.113,-0.117,-0.289
1.102,-0.078,-0.309
1.078,-0.047,-0.316
1.051,-0.023,-0.32
1.016,-0.016,-0.309
0.984,-0.023,-0.309
0.961,-0.023,-0.309
0.961,-0.012,-0.309
0.969,0,-0.301
0.973,0.016,-0.305
0.977,0.027,-0.297
0.977,0.027,-0.293
0.98,0.016,-0.285
0.984,0.016,-0.293
1.004,0.023,-0.293
1.027,0.031,-0.305
1.051,0.027,-0.316
1.074,0.016,-0.328
1.098,0.004,-0.324
1.105,-0.004,-0.328
1.113,-0.004,-0.332
1.113,-0.008,-0.336
1.121,-0.027,-0.32
1.145,-0.043,-0.316
1.18,-0.066,-0.34
1.215,-0.102,-0.332
1.238,-0.156,-0.309
1.25,-0.184,-0.297
1.258,-0.172,-0.301
1.258,-0.141,-0.324
1.254,-0.098,-0.332
1.219,-0.082,-0.344
1.215,-0.082,-0.371
1.223,-0.09,-0.387
1.23,-0.113,-0.414
1.238,-0.121,-0.441
1.234,-0.125,-0.453
1.227,-0.109,-0.465
1.203,-0.078,-0.477
1.184,-0.039,-0.469
1.172,-0.008,-0.473
1.164,0.02,-0.477
1.156,0.027,-0.469
1.141,0.016,-0.48
1.129,0.004,-0.5
1.117,0,-0.5
1.125,-0.008,-0.5
1.145,-0.004,-0.469
1.141,0.008,-0.441
1.105,0.039,-0.422
1.082,0.078,-0.449
1.102,0.09,-0.48
1.148,0.043,-0.488
