------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170048
Start Time 08:01:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 08:02:45
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.832,0.527,0.652
-0.742,0.527,0.52
-0.641,0.551,0.355
-0.559,0.523,0.262
-0.531,0.426,0.242
-0.547,0.324,0.266
-0.555,0.277,0.195
-0.625,0.293,0.195
-0.703,0.289,0.285
-0.719,0.207,0.398
-0.738,0.145,0.488
-0.762,0.238,0.348
-0.824,0.293,0.211
-0.84,0.367,0.215
-0.82,0.41,0.27
-0.824,0.383,0.273
-0.875,0.363,0.258
-0.891,0.359,0.211
-0.883,0.375,0.172
-0.875,0.363,0.145
-0.867,0.336,0.109
-0.891,0.344,0.063
-0.926,0.387,0.051
-0.93,0.414,0.066
-0.988,0.41,0.078
-1.043,0.301,0.125
-1.051,0.203,0.195
-1.055,0.125,0.18
-1.055,0.105,0.086
-0.934,0.121,-0.031
-0.836,0.227,-0.219
-0.855,0.375,-0.398
-0.863,0.48,-0.379
-0.844,0.457,-0.227
-0.789,0.398,-0.016
-0.781,0.316,0.168
-0.727,0.191,0.352
-0.691,0.203,0.41
-0.703,0.207,0.391
-0.707,0.195,0.402
-0.691,0.172,0.438
-0.66,0.211,0.426
-0.641,0.25,0.367
-0.66,0.328,0.23
-0.664,0.328,0.133
-0.652,0.211,0.098
-0.645,0.168,0.055
-0.707,0.148,-0.008
-0.766,0.043,-0.02
-0.809,-0.012,-0.051
-0.82,0.055,-0.102
-0.844,0.156,-0.172
-0.848,0.281,-0.254
-0.863,0.402,-0.297
-0.813,0.461,-0.246
-0.773,0.434,-0.121
-0.785,0.391,0.023
-0.813,0.434,0.102
-0.84,0.367,0.105
-0.898,0.191,0.082
-1.082,0.031,0.125
-1.27,-0.258,0.16
-1.121,-0.559,0.41
-0.953,-0.484,0.375
-0.848,-0.254,0.199
-0.664,0.031,-0.008
-0.703,0.297,-0.371
-0.973,0.191,-0.465
-1.125,-0.141,-0.297
-1.117,-0.359,-0.117
-1.125,-0.34,-0.074
-1.199,-0.074,-0.191
-1.219,0.238,-0.313
-1.168,0.383,-0.301
-1.074,0.414,-0.223
-1.02,0.391,-0.191
-1.012,0.363,-0.172
-1.02,0.348,-0.18
