------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 09:30:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:31:34
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-1.273,0.109,-0.473
-1.234,0.078,-0.426
-1.199,0.027,-0.387
-1.184,-0.043,-0.336
-1.184,-0.18,-0.211
-1.168,-0.406,-0.121
-1.172,-0.582,-0.145
-1.203,-0.574,-0.188
-1.25,-0.379,-0.23
-1.242,-0.121,-0.246
-1.188,0.102,-0.266
-1.141,0.215,-0.344
-1.16,0.199,-0.449
-1.234,0.121,-0.508
-1.293,0.031,-0.52
-1.309,-0.023,-0.484
-1.266,-0.023,-0.43
-1.227,0,-0.398
-1.215,0.02,-0.387
-1.234,0.039,-0.398
-1.262,0.066,-0.438
-1.27,0.125,-0.48
-1.262,0.223,-0.492
-1.227,0.332,-0.508
-1.203,0.418,-0.523
-1.168,0.441,-0.504
-1.164,0.398,-0.504
-1.168,0.305,-0.461
-1.164,0.223,-0.375
-1.141,0.191,-0.305
-1.117,0.203,-0.258
-1.105,0.203,-0.207
-1.082,0.207,-0.164
-1.043,0.215,-0.203
-0.988,0.191,-0.258
-0.918,0.141,-0.328
-0.832,0.102,-0.41
-0.75,0.156,-0.484
-0.691,0.184,-0.555
-0.766,-0.121,-0.484
-0.797,-0.359,-0.125
-0.805,-0.336,0.047
-0.801,0.031,-0.09
-0.836,0.449,-0.371
-0.867,0.578,-0.59
-0.848,0.512,-0.738
-0.824,0.391,-0.758
-0.863,0.266,-0.652
-0.941,0.234,-0.629
-1.012,0.266,-0.648
-1.063,0.223,-0.637
-1.043,0.074,-0.539
-0.949,-0.094,-0.461
-0.855,-0.195,-0.383
-0.785,-0.207,-0.266
-0.758,-0.125,-0.195
-0.824,0.004,-0.156
-1,0.063,-0.141
-1.09,0.039,-0.043
-1.012,-0.109,0.02
-0.824,-0.242,0.117
-0.652,-0.223,0.145
-0.629,-0.145,0.234
-0.738,-0.055,0.277
-0.859,0.047,0.234
-0.887,0.145,0.141
-0.738,0.246,0.047
-0.531,0.273,-0.086
-0.34,0.172,-0.219
