------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 17:05:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 17:06:40
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.12     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-1.082,0.145,0.316
-1.016,0.141,0.336
-0.965,0.156,0.34
-0.926,0.18,0.332
-0.898,0.195,0.316
-0.871,0.238,0.289
-0.844,0.277,0.266
-0.824,0.309,0.242
-0.813,0.324,0.223
-0.809,0.305,0.23
-0.805,0.273,0.238
-0.813,0.254,0.25
-0.824,0.238,0.258
-0.832,0.238,0.266
-0.844,0.23,0.266
-0.859,0.23,0.258
-0.871,0.23,0.242
-0.875,0.238,0.242
-0.887,0.254,0.242
-0.91,0.262,0.242
-0.934,0.273,0.23
-0.957,0.277,0.219
-0.977,0.281,0.219
-1.012,0.285,0.215
-1.031,0.289,0.215
-1.047,0.293,0.223
-1.051,0.293,0.227
-1.055,0.289,0.227
-1.055,0.273,0.219
-1.043,0.262,0.215
-1.031,0.246,0.215
-1.02,0.23,0.223
-1.012,0.223,0.234
-1,0.219,0.254
-0.984,0.207,0.273
-0.988,0.199,0.297
-0.992,0.207,0.309
-0.996,0.195,0.332
-1,0.184,0.352
-0.996,0.184,0.367
-0.992,0.199,0.359
-0.996,0.242,0.344
-0.996,0.313,0.328
-0.984,0.383,0.32
-0.977,0.461,0.301
-0.977,0.523,0.281
-0.977,0.574,0.254
-0.973,0.594,0.223
-0.957,0.602,0.199
-0.941,0.602,0.184
-0.926,0.605,0.18
-0.902,0.625,0.168
-0.883,0.645,0.16
-0.875,0.645,0.168
-0.863,0.625,0.164
-0.855,0.613,0.141
-0.848,0.605,0.125
-0.84,0.602,0.098
-0.824,0.594,0.082
-0.801,0.586,0.078
-0.773,0.578,0.066
-0.754,0.59,0.051
-0.738,0.617,0.027
-0.727,0.633,0.004
-0.711,0.648,-0.016
-0.703,0.629,-0.023
-0.684,0.598,-0.035
-0.645,0.594,-0.051
-0.613,0.613,-0.063
-0.59,0.629,-0.094
-0.574,0.637,-0.125
-0.57,0.633,-0.152
-0.566,0.637,-0.172
-0.57,0.641,-0.168
-0.563,0.613,-0.176
-0.57,0.645,-0.203
-0.633,0.605,-0.156
-0.691,0.379,-0.129
-0.664,0.184,-0.121
-0.563,0.055,-0.199
-0.566,0.02,-0.148
-0.652,-0.098,-0.145
-0.809,-0.066,-0.105
-0.836,0.109,-0.102
-0.777,0.328,-0.121
-0.777,0.5,-0.242
-0.852,0.629,-0.453
-0.898,0.691,-0.637
-0.793,0.918,-0.617
-0.621,0.969,-0.527
-0.625,0.766,-0.406
-0.633,0.703,-0.23
-0.574,0.734,-0.129
-0.508,0.773,-0.086
-0.477,0.773,-0.102
-0.48,0.785,-0.137
-0.512,0.844,-0.203
-0.531,0.879,-0.27
-0.523,0.895,-0.324
-0.512,0.902,-0.352
-0.504,0.898,-0.34
-0.5,0.883,-0.336
-0.508,0.863,-0.336
-0.508,0.832,-0.328
-0.504,0.813,-0.316
-0.504,0.801,-0.277
-0.484,0.789,-0.223
-0.441,0.777,-0.164
-0.422,0.781,-0.109
-0.406,0.781,-0.074
-0.379,0.801,-0.113
-0.359,0.844,-0.215
-0.316,0.863,-0.309
-0.262,0.871,-0.367
-0.234,0.867,-0.406
-0.219,0.867,-0.402
-0.207,0.867,-0.363
-0.191,0.848,-0.313
-0.168,0.875,-0.281
-0.156,0.953,-0.273
-0.152,1.016,-0.293
-0.152,1.031,-0.305
