------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:42
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.16     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.145,0.875,0.129
0.168,0.855,0.129
0.184,0.84,0.129
0.203,0.836,0.129
0.211,0.84,0.137
0.223,0.836,0.141
0.23,0.844,0.141
0.234,0.855,0.141
0.234,0.859,0.137
0.234,0.859,0.133
0.234,0.863,0.129
0.234,0.871,0.121
0.234,0.871,0.117
0.227,0.871,0.113
0.227,0.879,0.105
0.215,0.879,0.102
0.211,0.875,0.094
0.211,0.871,0.094
0.219,0.879,0.102
0.223,0.891,0.102
0.227,0.898,0.098
0.234,0.91,0.102
0.234,0.922,0.113
0.234,0.934,0.117
0.234,0.949,0.121
0.227,0.969,0.121
0.215,0.988,0.117
0.207,1,0.117
0.188,1,0.113
0.176,1,0.109
0.16,1.008,0.109
0.152,1.02,0.098
0.152,1.047,0.086
0.164,1.07,0.078
0.184,1.109,0.063
0.195,1.156,0.063
0.188,1.199,0.066
0.168,1.219,0.074
0.137,1.23,0.086
0.105,1.215,0.09
0.082,1.191,0.086
0.059,1.16,0.066
0.043,1.129,0.039
0.051,1.105,0.016
0.07,1.094,0
0.098,1.082,-0.008
0.113,1.082,-0.016
0.125,1.09,-0.02
0.129,1.098,-0.02
0.125,1.109,-0.016
0.121,1.102,-0.016
0.113,1.102,-0.023
0.109,1.109,-0.039
0.105,1.117,-0.059
0.082,1.109,-0.082
0.07,1.09,-0.105
0.059,1.063,-0.117
0.043,1.035,-0.125
0.035,1.012,-0.125
0.027,0.996,-0.129
0.031,0.973,-0.121
0.035,0.949,-0.113
0.043,0.93,-0.105
0.051,0.906,-0.102
0.059,0.887,-0.086
0.07,0.863,-0.074
0.078,0.844,-0.063
0.082,0.816,-0.051
0.082,0.789,-0.039
0.082,0.773,-0.035
0.078,0.766,-0.027
0.082,0.766,-0.023
0.082,0.766,-0.023
0.082,0.777,-0.012
0.082,0.793,-0.004
0.082,0.805,0
0.082,0.836,0.008
0.082,0.855,0.012
0.074,0.875,0.016
0.066,0.891,0.023
0.063,0.906,0.031
0.055,0.922,0.027
0.055,0.941,0.031
0.055,0.953,0.039
0.059,0.961,0.043
0.063,0.961,0.051
0.063,0.969,0.066
0.074,0.98,0.07
0.074,0.988,0.074
0.078,0.996,0.074
0.078,1.012,0.082
0.07,1.016,0.09
0.063,1.027,0.082
0.059,1.047,0.086
0.059,1.066,0.094
0.066,1.082,0.098
0.078,1.105,0.094
0.09,1.164,0.102
0.078,1.238,0.098
0.043,1.297,0.098
-0.004,1.309,0.121
-0.043,1.266,0.164
-0.078,1.203,0.199
-0.102,1.121,0.203
-0.113,1.074,0.191
-0.094,1.059,0.172
-0.074,1.086,0.141
-0.059,1.125,0.121
-0.039,1.145,0.117
-0.023,1.141,0.133
-0.016,1.129,0.156
-0.016,1.117,0.168
-0.023,1.121,0.172
-0.035,1.125,0.156
-0.031,1.105,0.137
-0.023,1.078,0.125
-0.016,1.047,0.113
-0.008,1.016,0.102
0.012,0.992,0.094
0.027,0.961,0.09
0.047,0.938,0.082
0.07,0.918,0.082
0.094,0.891,0.086
0.113,0.871,0.086
0.141,0.848,0.09
0.164,0.836,0.094
0.191,0.82,0.102
0.215,0.809,0.098
0.227,0.809,0.102
0.234,0.805,0.102
0.25,0.801,0.102
0.27,0.805,0.105
0.285,0.805,0.109
0.297,0.82,0.113
0.305,0.852,0.113
0.305,0.871,0.121
0.297,0.875,0.137
0.297,0.871,0.145
0.285,0.867,0.16
