------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170050
Start Time 10:40:00
Start Date 7/20/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 10:44:22
Download Date 7/20/18
Current Memory Address: 0
Current Battery Voltage: 4.2     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.066,0.32,0.996
0.09,0.355,0.988
0.109,0.383,0.977
0.133,0.398,0.969
0.156,0.402,0.953
0.18,0.406,0.945
0.18,0.41,0.941
0.172,0.402,0.941
0.168,0.406,0.949
0.164,0.395,0.953
0.16,0.375,0.945
0.168,0.352,0.941
0.191,0.34,0.941
0.223,0.348,0.934
0.246,0.387,0.914
0.25,0.438,0.898
0.238,0.48,0.875
0.219,0.488,0.867
0.203,0.473,0.875
0.215,0.445,0.891
0.227,0.41,0.898
0.227,0.375,0.898
0.234,0.355,0.898
0.246,0.355,0.895
0.25,0.355,0.891
0.262,0.371,0.883
0.27,0.379,0.879
0.27,0.391,0.879
0.27,0.402,0.887
0.273,0.418,0.879
0.27,0.414,0.883
0.273,0.406,0.898
0.277,0.406,0.906
0.266,0.414,0.91
0.246,0.426,0.91
0.234,0.438,0.906
0.227,0.441,0.902
0.219,0.441,0.898
0.234,0.441,0.898
0.258,0.445,0.906
0.266,0.449,0.902
0.258,0.441,0.906
0.246,0.438,0.895
0.242,0.441,0.887
0.262,0.441,0.879
0.281,0.441,0.871
0.297,0.434,0.871
0.301,0.422,0.875
0.305,0.414,0.883
0.305,0.414,0.883
0.293,0.418,0.883
0.285,0.426,0.895
0.289,0.438,0.891
0.289,0.449,0.883
0.293,0.461,0.879
0.297,0.465,0.875
0.305,0.461,0.875
0.313,0.461,0.871
0.32,0.473,0.867
0.328,0.484,0.867
0.324,0.512,0.859
0.324,0.531,0.844
0.332,0.547,0.84
0.348,0.555,0.832
0.367,0.57,0.824
0.379,0.586,0.816
0.387,0.598,0.801
0.391,0.609,0.777
0.41,0.605,0.762
0.43,0.598,0.758
0.441,0.59,0.75
0.441,0.59,0.738
0.441,0.594,0.734
0.441,0.602,0.723
0.445,0.59,0.715
0.449,0.586,0.711
0.457,0.57,0.715
0.461,0.551,0.73
0.453,0.531,0.746
0.434,0.52,0.758
0.418,0.512,0.766
0.414,0.535,0.75
0.398,0.535,0.746
0.383,0.492,0.75
0.371,0.461,0.789
0.367,0.438,0.828
0.363,0.426,0.859
0.352,0.414,0.875
0.332,0.387,0.898
0.324,0.375,0.91
0.336,0.379,0.91
0.355,0.391,0.91
0.371,0.418,0.902
0.352,0.438,0.879
0.359,0.445,0.875
0.375,0.473,0.867
0.383,0.508,0.863
0.367,0.52,0.863
0.332,0.52,0.867
0.316,0.516,0.859
0.316,0.508,0.867
0.328,0.504,0.863
0.332,0.496,0.871
0.34,0.508,0.883
0.34,0.527,0.891
0.324,0.535,0.898
0.289,0.504,0.902
0.254,0.438,0.91
0.234,0.379,0.941
0.219,0.348,0.953
0.207,0.344,0.949
0.188,0.348,0.941
0.195,0.363,0.93
0.219,0.363,0.949
0.238,0.34,0.969
0.246,0.32,0.988
0.242,0.313,0.996
0.234,0.332,1.004
0.207,0.359,1
0.16,0.371,0.988
0.117,0.367,0.98
0.105,0.359,0.98
0.117,0.352,0.988
0.148,0.34,0.992
0.18,0.34,0.969
0.207,0.336,0.953
0.227,0.32,0.949
0.246,0.309,0.965
0.238,0.301,0.969
0.203,0.277,0.953
0.18,0.262,0.938
0.172,0.27,0.922
0.188,0.281,0.914
0.199,0.301,0.91
0.191,0.305,0.906
0.176,0.277,0.902
0.176,0.262,0.91
0.199,0.25,0.91
0.215,0.27,0.918
0.199,0.293,0.926
0.164,0.313,0.945
0.129,0.313,0.965
0.113,0.301,0.988
0.098,0.305,0.992
0.109,0.281,0.98
0.109,0.27,0.961
0.105,0.277,0.945
0.09,0.289,0.938
0.063,0.289,0.941
0.043,0.297,0.957
0.023,0.301,0.969
-0.004,0.301,0.977
-0.023,0.285,0.977
