------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:40
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.098,1.074,-0.047
0.109,1.074,-0.055
0.121,1.094,-0.07
0.125,1.113,-0.086
0.137,1.117,-0.102
0.145,1.109,-0.105
0.152,1.09,-0.102
0.16,1.066,-0.098
0.168,1.055,-0.102
0.184,1.051,-0.102
0.199,1.055,-0.105
0.203,1.07,-0.102
0.207,1.074,-0.098
0.219,1.07,-0.086
0.219,1.07,-0.066
0.23,1.059,-0.039
0.234,1.047,-0.012
0.242,1.027,0.016
0.242,1.012,0.039
0.242,1.012,0.055
0.23,1.004,0.063
0.219,1.004,0.063
0.211,1.004,0.055
0.195,0.996,0.047
0.172,0.984,0.043
0.152,0.984,0.035
0.137,0.98,0.035
0.113,0.965,0.035
0.086,0.953,0.035
0.063,0.934,0.035
0.043,0.91,0.031
0.031,0.887,0.031
0.016,0.883,0.035
0.008,0.875,0.035
0.004,0.875,0.039
0,0.871,0.039
0,0.871,0.047
0,0.879,0.047
0.004,0.887,0.047
0.016,0.891,0.043
0.02,0.906,0.039
0.02,0.914,0.039
0.02,0.918,0.039
0.023,0.922,0.039
0.02,0.926,0.039
0.016,0.93,0.035
0.012,0.941,0.031
0.004,0.957,0.027
0,0.973,0.012
0,0.98,0.004
-0.008,1.004,-0.004
-0.012,1.016,-0.008
-0.012,1.027,-0.016
-0.012,1.035,-0.02
-0.016,1.031,-0.02
-0.016,1.023,-0.016
-0.02,1.031,-0.02
-0.016,1.031,-0.023
-0.008,1.035,-0.02
-0.004,1.039,-0.023
-0.004,1.031,-0.02
-0.008,1.016,-0.02
-0.012,0.988,-0.02
-0.012,0.961,-0.02
-0.016,0.934,-0.012
-0.023,0.902,-0.012
-0.031,0.914,-0.027
-0.047,0.961,-0.047
-0.055,1.027,-0.074
